SeqName	CAI
>ENSG00000211701|ENST00000390348	0.7568108163776992
>ENSG00000211805|ENST00000390453	0.7503246826284268
>ENSG00000211797|ENST00000390445	0.677295066393072
>ENSG00000211798|ENST00000390446	0.7495160422368833
>ENSG00000211786|ENST00000390434	0.7665233272712317
>ENSG00000211777|ENST00000390425	0.7564028026714873
>ENSG00000211749|ENST00000390396	0.7331944953462336
>ENSG00000282730|ENST00000633092	0.7838867556480111
>ENSG00000211806|ENST00000390454	0.7011493260844704
>ENSG00000211804|ENST00000390452	0.7333042532386921
>ENSG00000274752|ENST00000620569	0.7844103041096738
>ENSG00000276597|ENST00000611787	0.7427188745515487
>ENSG00000276405|ENST00000614171	0.7859832250303294
>ENSG00000275791|ENST00000611462	0.8067276530271975
>ENSG00000278030|ENST00000612787	0.7913258947988218
>ENSG00000211731|ENST00000390378	0.7692649249118959
>ENSG00000253291|ENST00000390377	0.753924198005772
>ENSG00000253534|ENST00000390376	0.7838435378031705
>ENSG00000211728|ENST00000390375	0.7804645256057066
>ENSG00000211727|ENST00000390374	0.7488308980990173
>ENSG00000253188|ENST00000390373	0.7983362455220652
>ENSG00000211784|ENST00000390432	0.7862658743273953
>ENSG00000211783|ENST00000390431	0.7580874562185606
>ENSG00000211782|ENST00000390430	0.7737721247153811
>ENSG00000211720|ENST00000390367	0.7294847902456647
>ENSG00000211716|ENST00000390363	0.7770339172409125
>ENSG00000211778|ENST00000390426	0.8000234600453688
>ENSG00000211725|ENST00000390372	0.7910379562775729
>ENSG00000211794|ENST00000390442	0.7692090951135124
>ENSG00000211785|ENST00000390433	0.7795368291278754
>ENSG00000211753|ENST00000390400	0.740503606173322
>ENSG00000211707|ENST00000547918	0.7650928747479021
>ENSG00000211710|ENST00000390357	0.740437762984591
>ENSG00000211800|ENST00000390448	0.7466356793055404
>ENSG00000211801|ENST00000390449	0.721800320273043
>ENSG00000211787|ENST00000390435	0.7939468771752882
>ENSG00000211780|ENST00000390428	0.718120601673879
>ENSG00000211714|ENST00000390361	0.7416350753042066
>ENSG00000211713|ENST00000390360	0.7561864949962727
>ENSG00000282939|ENST00000634605	0.7741126747936234
>ENSG00000211734|ENST00000390381	0.7636148450323601
>ENSG00000211791|ENST00000390439	0.7277458785421523
>ENSG00000211789|ENST00000390437	0.7539320989780092
>ENSG00000211781|ENST00000390429	0.7283456886188571
>ENSG00000211717|ENST00000390364	0.8004523830520895
>ENSG00000211715|ENST00000390362	0.7729837892741164
>ENSG00000211752|ENST00000390399	0.7698935227316246
>ENSG00000211795|ENST00000390443	0.7426452640067536
>ENSG00000211790|ENST00000390438	0.7598242380178182
>ENSG00000282812|ENST00000619125	0.740503606173322
>ENSG00000282234|ENST00000633283	0.7698935227316246
>ENSG00000281963|ENST00000610439	0.7699075430853358
>ENSG00000282208|ENST00000633292	0.7844103041096738
>ENSG00000211802|ENST00000390450	0.750280300774979
>ENSG00000211803|ENST00000390451	0.705969650985164
>ENSG00000211799|ENST00000390447	0.7247790381357663
>ENSG00000255569|ENST00000542354	0.7295441334324392
>ENSG00000277880|ENST00000619103	0.7674889501712093
>ENSG00000275158|ENST00000621184	0.7252906406125409
>ENSG00000211706|ENST00000390353	0.7998353135936741
>ENSG00000211796|ENST00000390444	0.7672220508045036
>ENSG00000211776|ENST00000390424	0.7463652992971911
>ENSG00000253409|ENST00000390369	0.7460421872387423
>ENSG00000229769|ENST00000426318	0.8346598631570253
>ENSG00000211788|ENST00000390436	0.7479364003390551
>ENSG00000211724|ENST00000390371	0.7931007978968346
>ENSG00000230099|ENST00000454561	0.7963245640936496
>ENSG00000226660|ENST00000455382	0.7654346607408938
>ENSG00000282240|ENST00000633472	0.7559123963078954
>ENSG00000211779|ENST00000390427	0.7354022895757092
>ENSG00000211747|ENST00000390394	0.7837953685041954
>ENSG00000283063|ENST00000634383	0.7785118218369066
>ENSG00000237702|ENST00000390387	0.7640597161968209
>ENSG00000211792|ENST00000390440	0.7556394893133973
>ENSG00000256553|ENST00000390423	0.7292054218552393
>ENSG00000211745|ENST00000390392	0.7331574422098159
>ENSG00000282297|ENST00000631690	0.7786531029333388
>ENSG00000282064|ENST00000633466	0.7820106061227153
>ENSG00000282340|ENST00000631471	0.8043139365260034
>ENSG00000282470|ENST00000631511	0.7903276439685755
>ENSG00000282098|ENST00000632216	0.7804645256057066
>ENSG00000282203|ENST00000631882	0.7567836391108433
>ENSG00000282225|ENST00000632308	0.7650928747479021
>ENSG00000233306|ENST00000426402	0.7278989262325398
>ENSG00000211697|ENST00000390344	0.7001984801552028
>ENSG00000211693|ENST00000390340	0.705265961358314
>ENSG00000211746|ENST00000390393	0.7718754841129042
>ENSG00000211721|ENST00000390368	0.7834787449283662
>ENSG00000211699|ENST00000390346	0.7339113759032571
>ENSG00000282771|ENST00000631559	0.7681971016955282
>ENSG00000276819|ENST00000616518	0.8088643405380354
>ENSG00000211695|ENST00000444775	0.7143085726707961
>ENSG00000211750|ENST00000390397	0.7841881299138649
>ENSG00000276557|ENST00000611520	0.7657427474290137
>ENSG00000275243|ENST00000620773	0.7464699075285861
>ENSG00000276953|ENST00000617347	0.7886351277035044
>ENSG00000211698|ENST00000390345	0.7452786265177848
>ENSG00000211694|ENST00000390341	0.7116588112837675
>ENSG00000282628|ENST00000634198	0.7473976769309664
>ENSG00000282449|ENST00000633842	0.7331944953462336
>ENSG00000282466|ENST00000633696	0.795555319017267
>ENSG00000211696|ENST00000390343	0.7155047706837347
>ENSG00000282483|ENST00000631663	0.7606839660519338
>ENSG00000282415|ENST00000633244	0.7464699075285861
>ENSG00000282179|ENST00000631548	0.753924198005772
>ENSG00000282748|ENST00000633790	0.7692649249118959
>ENSG00000282610|ENST00000634093	0.788253186623374
>ENSG00000282040|ENST00000632560	0.7448155742371141
>ENSG00000282054|ENST00000631639	0.7757055750299277
>ENSG00000281943|ENST00000632021	0.7913258947988218
>ENSG00000282407|ENST00000633796	0.7859832250303294
>ENSG00000282285|ENST00000632512	0.7331574422098159
>ENSG00000282803|ENST00000633384	0.7636148450323601
>ENSG00000282621|ENST00000632638	0.776818171616069
>ENSG00000282204|ENST00000633328	0.7770339172409125
>ENSG00000282353|ENST00000632148	0.7785118218369066
>ENSG00000282543|ENST00000631427	0.7170266235748238
>ENSG00000282497|ENST00000631835	0.8088643405380354
>ENSG00000282756|ENST00000633313	0.7469961294020111
>ENSG00000282568|ENST00000632828	0.7664403549412845
>ENSG00000282252|ENST00000632432	0.7199839522599826
>ENSG00000282354|ENST00000631824	0.7886351277035044
>ENSG00000282242|ENST00000634111	0.7427188745515487
>ENSG00000282134|ENST00000632425	0.7821964527044015
>ENSG00000237254|ENST00000417977	0.7758900488937486
>ENSG00000282711|ENST00000634176	0.7294847902456647
>ENSG00000282618|ENST00000632248	0.8004523830520895
>ENSG00000282506|ENST00000631392	0.7741126747936234
>ENSG00000281970|ENST00000631557	0.7998353135936741
>ENSG00000282014|ENST00000632713	0.7369583593824254
>ENSG00000282624|ENST00000632422	0.7640597161968209
>ENSG00000282704|ENST00000633265	0.7444281077260525
>ENSG00000282007|ENST00000633575	0.8329635209403297
>ENSG00000282148|ENST00000634123	0.7742637893555095
>ENSG00000282605|ENST00000632829	0.7252906406125409
>ENSG00000282459|ENST00000633963	0.7914738704798608
>ENSG00000277110|ENST00000633072	0.7834787449283662
>ENSG00000282719|ENST00000632016	0.7785118218369066
>ENSG00000282577|ENST00000632187	0.7834442038919557
>ENSG00000205274|ENST00000379435	0.7966944494395544
>ENSG00000258597|ENST00000553483	0.7998169659289678
>ENSG00000232535|ENST00000394191	0.6707253644226616
>ENSG00000197617|ENST00000472952	0.7202521145869242
>ENSG00000196383|ENST00000541415	0.6852902120573549
>ENSG00000211454|ENST00000429712	0.8456923868498644
>ENSG00000176290|ENST00000425829	0.7109689030270037
>ENSG00000213439|ENST00000429239	0.6881893200931283
>ENSG00000205702|ENST00000433992	0.6707031793412057
>ENSG00000221957|ENST00000339924	0.730990454891913
>ENSG00000272395|ENST00000606380	0.6759788729407288
>ENSG00000273085|ENST00000445557	0.7384911015874762
>ENSG00000263150|ENST00000570683	0.7194900445194728
>ENSG00000227152|ENST00000641557	0.6821530178842321
>ENSG00000283586|ENST00000637675	0.7565620514042939
>ENSG00000228336|ENST00000446393	0.7342676913213911
>ENSG00000251608|ENST00000514827	0.7471595292332357
>ENSG00000277078|ENST00000615996	0.7389550784038419
>ENSG00000282181|ENST00000632233	0.8480571425282456
>ENSG00000273931|ENST00000610808	0.730990454891913
>ENSG00000249948|ENST00000508166	0.7229733185703238
>ENSG00000275351|ENST00000621713	0.7303354066817064
>ENSG00000244682|ENST00000466542	0.7969839560619207
>ENSG00000243641|ENST00000424348	0.7975162618787531
>ENSG00000226807|ENST00000430863	0.8376263572138187
>ENSG00000277345|ENST00000613379	0.7384409513002745
>ENSG00000262755|ENST00000573400	0.686474375921384
>ENSG00000099984|ENST00000634759	0.7964587300571061
>ENSG00000272987|ENST00000440231	0.6928126055022549
>ENSG00000258806|ENST00000553765	0.7568318747754728
>ENSG00000280938|ENST00000626647	0.9205243522085343
>ENSG00000281107|ENST00000631283	0.6928117429151432
>ENSG00000274807|ENST00000621991	0.7309793018770641
>ENSG00000176510|ENST00000439431	0.695551665012492
>ENSG00000249730|ENST00000504970	0.7299070932874786
>ENSG00000225997|ENST00000418689	0.7218882298973515
>ENSG00000276380|ENST00000618570	0.7142152655788426
>ENSG00000166473|ENST00000525539	0.7974995405727534
>ENSG00000254658|ENST00000641465	0.7194900445194728
>ENSG00000266200|ENST00000579578	0.7506270344626705
>ENSG00000182077|ENST00000642324	0.7295475966844469
>ENSG00000263181|ENST00000575319	0.6691904649340019
>ENSG00000272532|ENST00000607853	0.8158376135354511
>ENSG00000274714|ENST00000611873	0.730990454891913
>ENSG00000262085|ENST00000571766	0.7752853070165655
>ENSG00000278088|ENST00000620741	0.6645735163263836
>ENSG00000204403|ENST00000613512	0.7433603267396857
>ENSG00000276451|ENST00000622207	0.6919181385417705
>ENSG00000260811|ENST00000568934	0.745683278065679
>ENSG00000241356|ENST00000435756	0.6893289065989494
>ENSG00000233276|ENST00000419783	0.7745362481191005
>ENSG00000277281|ENST00000627926	0.8066761608571701
>ENSG00000274324|ENST00000616914	0.7303354066817064
>ENSG00000204872|ENST00000377712	0.760240057443109
>ENSG00000188877|ENST00000519951	0.6858973324384086
>ENSG00000277518|ENST00000627256	0.8192932909131388
>ENSG00000276465|ENST00000615270	0.730990454891913
>ENSG00000276209|ENST00000619141	0.7323451142755855
>ENSG00000284690|ENST00000641710	0.7820418114484503
>ENSG00000285252|ENST00000645657	0.695551665012492
>ENSG00000283008|ENST00000635170	0.6677590949012185
>ENSG00000284307|ENST00000638472	0.7309793018770641
>ENSG00000283727|ENST00000638401	0.730990454891913
>ENSG00000283779|ENST00000638933	0.7303354066817064
>ENSG00000283846|ENST00000618023	0.7303354066817064
>ENSG00000284408|ENST00000639581	0.7303354066817064
>ENSG00000284244|ENST00000640635	0.730990454891913
>ENSG00000211829|ENST00000390477	0.7437243698425026
>ENSG00000281981|ENST00000632136	0.8302189303662535
>ENSG00000211772|ENST00000466254	0.8373321147944515
>ENSG00000276849|ENST00000622053	0.8373321147944515
>ENSG00000211751|ENST00000633705	0.8296126990487437
>ENSG00000211689|ENST00000443402	0.7548128534884198
>ENSG00000227191|ENST00000436911	0.7569781574031752
>ENSG00000277734|ENST00000611116	0.8062879119403882
>ENSG00000211900|ENST00000390560	0.7925188330332704
>ENSG00000211904|ENST00000390564	0.7637839994298565
>ENSG00000211905|ENST00000390565	0.8505706392756627
>ENSG00000242887|ENST00000463911	0.7298329712981705
>ENSG00000240041|ENST00000461719	0.848079783696898
>ENSG00000242472|ENST00000488476	0.8581141671769301
>ENSG00000282797|ENST00000631705	0.7925188330332704
>ENSG00000282615|ENST00000633501	0.8581141671769301
>ENSG00000211674|ENST00000390320	0.812649597784193
>ENSG00000211676|ENST00000390322	0.7645618983468181
>ENSG00000211678|ENST00000390324	0.7896451960884912
>ENSG00000211597|ENST00000390242	0.7596566620461801
>ENSG00000211681|ENST00000390327	0.7732717385819393
>ENSG00000211682|ENST00000390328	0.7965561793297447
>ENSG00000211680|ENST00000390326	0.6473764164875233
>ENSG00000282471|ENST00000633896	0.7298329712981705
>ENSG00000282409|ENST00000634062	0.8505706392756627
>ENSG00000282342|ENST00000632178	0.7637839994298565
>ENSG00000282065|ENST00000631521	0.848079783696898
>ENSG00000211595|ENST00000390240	0.8894129552007497
>ENSG00000211596|ENST00000390241	0.907056413987667
>ENSG00000211684|ENST00000390330	0.8186899686945963
>ENSG00000211594|ENST00000390239	0.8538355745705415
>ENSG00000211593|ENST00000390238	0.7981312406510218
>ENSG00000211890|ENST00000497872	0.8237849978611537
>ENSG00000211891|ENST00000641420	0.8015169686694105
>ENSG00000211893|ENST00000641095	0.8547260693571509
>ENSG00000211892|ENST00000641978	0.8487423317196682
>ENSG00000211897|ENST00000641136	0.8430514967999386
>ENSG00000211896|ENST00000390548	0.8505919187531606
>ENSG00000211895|ENST00000641837	0.826663443804125
>ENSG00000211899|ENST00000637539	0.8629928823652223
>ENSG00000211898|ENST00000390556	0.8210574774486408
>ENSG00000276173|ENST00000622473	0.8137136656041465
>ENSG00000276192|ENST00000610670	0.7975625542471515
>ENSG00000277016|ENST00000618981	0.8486304911586399
>ENSG00000274497|ENST00000621803	0.8483117984479591
>ENSG00000282633|ENST00000633714	0.812061805390988
>ENSG00000277633|ENST00000631539	0.8505919187531606
>ENSG00000282184|ENST00000632774	0.8421165718029346
>ENSG00000278801|ENST00000633698	0.8210574774486408
>ENSG00000282657|ENST00000626472	0.86351015988605
>ENSG00000211675|ENST00000390321	0.8285034051034224
>ENSG00000211677|ENST00000390323	0.806140735453395
>ENSG00000211679|ENST00000390325	0.8126791336894843
>ENSG00000211592|ENST00000390237	0.8036283365567621
>ENSG00000211685|ENST00000390331	0.8207113655888653
>ENSG00000223648|ENST00000454421	0.783089674617629
>ENSG00000224650|ENST00000424969	0.7698063579793827
>ENSG00000211979|ENST00000390639	0.823430561042584
>ENSG00000225698|ENST00000433072	0.7831221242921509
>ENSG00000211955|ENST00000390615	0.7820394709763512
>ENSG00000211941|ENST00000390601	0.7985995884758477
>ENSG00000211935|ENST00000390595	0.8087140985623984
>ENSG00000211958|ENST00000390618	0.7875503417791766
>ENSG00000270550|ENST00000603660	0.7850611766061705
>ENSG00000231475|ENST00000438142	0.8263179159742337
>ENSG00000282305|ENST00000633987	0.7698063579793827
>ENSG00000278857|ENST00000377032	0.7718463292938614
>ENSG00000211632|ENST00000390277	0.7662172944474028
>ENSG00000211633|ENST00000390278	0.7686977598768278
>ENSG00000242580|ENST00000468879	0.7796163165859886
>ENSG00000239819|ENST00000471857	0.7577136467055791
>ENSG00000228325|ENST00000443397	0.7898549312298507
>ENSG00000274576|ENST00000617374	0.7563726793039154
>ENSG00000211973|ENST00000390633	0.8032429666475241
>ENSG00000211934|ENST00000390594	0.8369448740954069
>ENSG00000211949|ENST00000390609	0.7736738952266499
>ENSG00000211945|ENST00000390605	0.806487025434827
>ENSG00000282451|ENST00000632960	0.7904072548570562
>ENSG00000275316|ENST00000632211	0.7684500840891374
>ENSG00000282639|ENST00000632099	0.7790117875718726
>ENSG00000211976|ENST00000390636	0.752148128836394
>ENSG00000211967|ENST00000390627	0.7860185144470538
>ENSG00000211959|ENST00000390619	0.7951049762008413
>ENSG00000211964|ENST00000390624	0.7562454808749032
>ENSG00000211942|ENST00000390602	0.7474604191817532
>ENSG00000280411|ENST00000624687	0.8027666817622713
>ENSG00000282453|ENST00000632173	0.7585712136830234
>ENSG00000282822|ENST00000632052	0.7990460842475612
>ENSG00000275148|ENST00000615784	0.7857788846646271
>ENSG00000274236|ENST00000631710	0.783089674617629
>ENSG00000271178|ENST00000562905	0.7674258954333952
>ENSG00000275777|ENST00000627132	0.7898549312298507
>ENSG00000211950|ENST00000390610	0.8045043925832892
>ENSG00000282651|ENST00000632950	0.8282122479628126
>ENSG00000281990|ENST00000632209	0.7857788846646271
>ENSG00000211965|ENST00000390625	0.7684500840891374
>ENSG00000211961|ENST00000390621	0.8461767718428734
>ENSG00000232216|ENST00000434710	0.7585412164783358
>ENSG00000211952|ENST00000390612	0.8023907962182989
>ENSG00000211946|ENST00000390606	0.7670425802087785
>ENSG00000224041|ENST00000417279	0.7781365937254899
>ENSG00000241244|ENST00000492446	0.7756183132546041
>ENSG00000242076|ENST00000473726	0.7823547305941769
>ENSG00000239862|ENST00000465170	0.7495748805638889
>ENSG00000242371|ENST00000498574	0.7526371718089565
>ENSG00000273962|ENST00000620613	0.7848618588622683
>ENSG00000211660|ENST00000390306	0.7969800196553838
>ENSG00000211661|ENST00000390307	0.7936500387836066
>ENSG00000211662|ENST00000390308	0.8152278212080191
>ENSG00000251039|ENST00000429992	0.778774443435829
>ENSG00000251546|ENST00000448155	0.7526371718089565
>ENSG00000250036|ENST00000509129	0.7495748805638889
>ENSG00000270505|ENST00000604066	0.8165254429250454
>ENSG00000259261|ENST00000557788	0.7956497847384979
>ENSG00000239975|ENST00000390265	0.7823547305941769
>ENSG00000211663|ENST00000390309	0.7668947126463044
>ENSG00000211664|ENST00000390310	0.7972763012620329
>ENSG00000211665|ENST00000390311	0.7730796771799354
>ENSG00000211666|ENST00000390312	0.800564113334379
>ENSG00000211667|ENST00000390313	0.8271572916285949
>ENSG00000211668|ENST00000390314	0.7972466035670382
>ENSG00000211669|ENST00000390315	0.8090857530283413
>ENSG00000211670|ENST00000390316	0.8255930046245422
>ENSG00000278196|ENST00000620395	0.7923780639695762
>ENSG00000239571|ENST00000474213	0.7480573604691946
>ENSG00000243264|ENST00000491977	0.7789992906460135
>ENSG00000211672|ENST00000390318	0.7880758283532694
>ENSG00000211673|ENST00000390319	0.8334136519205239
>ENSG00000242534|ENST00000453166	0.7637650340382307
>ENSG00000211623|ENST00000390268	0.7726952439135801
>ENSG00000241566|ENST00000462693	0.7183374654620303
>ENSG00000211625|ENST00000390270	0.7714167405000258
>ENSG00000242766|ENST00000483379	0.7722743036875663
>ENSG00000225523|ENST00000436451	0.7593197655150835
>ENSG00000224373|ENST00000390629	0.7919265601175685
>ENSG00000211966|ENST00000390626	0.8355058622703253
>ENSG00000211957|ENST00000390617	0.7624652685927819
>ENSG00000211974|ENST00000390634	0.7546391843656057
>ENSG00000211968|ENST00000390628	0.7892463484017033
>ENSG00000211943|ENST00000390603	0.7842930415496238
>ENSG00000211944|ENST00000390604	0.7847330921995443
>ENSG00000211937|ENST00000390597	0.8012398511962745
>ENSG00000282122|ENST00000631943	0.7796172818798635
>ENSG00000211933|ENST00000390593	0.7940619066460717
>ENSG00000211972|ENST00000390632	0.7758082559019169
>ENSG00000211938|ENST00000390598	0.7906079930468212
>ENSG00000282350|ENST00000632882	0.8032429666475241
>ENSG00000276491|ENST00000612474	0.774066527861064
>ENSG00000259303|ENST00000567458	0.7802154630445101
>ENSG00000211598|ENST00000390243	0.8067765512244033
>ENSG00000211599|ENST00000390244	0.7263966608921913
>ENSG00000243466|ENST00000496168	0.7784804425401947
>ENSG00000239855|ENST00000464162	0.7745885544823017
>ENSG00000243063|ENST00000390247	0.7636417196832074
>ENSG00000211656|ENST00000390302	0.7707457966607721
>ENSG00000211657|ENST00000390303	0.8214676572525603
>ENSG00000240671|ENST00000495489	0.7626018313338315
>ENSG00000241755|ENST00000493819	0.7621371223657432
>ENSG00000241351|ENST00000483158	0.7657421933843735
>ENSG00000243290|ENST00000480492	0.7736196338524594
>ENSG00000244437|ENST00000390252	0.7729610601250507
>ENSG00000240864|ENST00000479981	0.7786869856004381
>ENSG00000240382|ENST00000490686	0.7819958907873451
>ENSG00000239951|ENST00000492167	0.7752637017036753
>ENSG00000211611|ENST00000390256	0.7627344421795268
>ENSG00000211970|ENST00000390630	0.7904072548570562
>ENSG00000211962|ENST00000390622	0.7983664249131305
>ENSG00000276775|ENST00000455737	0.7855719905985714
>ENSG00000273539|ENST00000631708	0.752148128836394
>ENSG00000282344|ENST00000632457	0.801355473667454
>ENSG00000278293|ENST00000618644	0.7992323969165916
>ENSG00000211956|ENST00000390616	0.774066527861064
>ENSG00000211951|ENST00000390611	0.801355473667454
>ENSG00000211947|ENST00000390607	0.7826816890659133
>ENSG00000278042|ENST00000633602	0.7831221242921509
>ENSG00000282482|ENST00000632005	0.7546391843656057
>ENSG00000282337|ENST00000632614	0.7892463484017033
>ENSG00000211658|ENST00000390304	0.8127309134487325
>ENSG00000211649|ENST00000390295	0.7856869507993884
>ENSG00000211651|ENST00000390297	0.7944378845514938
>ENSG00000211652|ENST00000390298	0.7992323969165916
>ENSG00000211653|ENST00000390299	0.7955103421963865
>ENSG00000211654|ENST00000390300	0.7865537167877207
>ENSG00000211655|ENST00000390301	0.8151465926580398
>ENSG00000231292|ENST00000453673	0.7474755327713299
>ENSG00000277574|ENST00000620764	0.8355058622703253
>ENSG00000211642|ENST00000390287	0.7888570298616547
>ENSG00000211637|ENST00000390282	0.8014524807655553
>ENSG00000211640|ENST00000390285	0.8116614166739048
>ENSG00000211639|ENST00000390284	0.7877066875993896
>ENSG00000211641|ENST00000390286	0.7645742193899631
>ENSG00000211638|ENST00000390283	0.7670218256408028
>ENSG00000211643|ENST00000390289	0.7709385476292029
>ENSG00000211644|ENST00000390290	0.7885003261337287
>ENSG00000211645|ENST00000390291	0.777303602094884
>ENSG00000223350|ENST00000427632	0.8223210109441702
>ENSG00000211647|ENST00000390293	0.7523058196570473
>ENSG00000211648|ENST00000390294	0.7936138308865577
>ENSG00000270472|ENST00000354689	0.8086120967643976
>ENSG00000282691|ENST00000619078	0.7919265601175685
>ENSG00000281145|ENST00000626489	0.7598133304674966
>ENSG00000243238|ENST00000468494	0.7497008710116255
>ENSG00000282045|ENST00000632846	0.7758082559019169
>ENSG00000282776|ENST00000631826	0.8461767718428734
>ENSG00000244116|ENST00000482769	0.7637650340382307
>ENSG00000281759|ENST00000626108	0.7707121770217948
>ENSG00000277282|ENST00000622028	0.799312002912119
>ENSG00000276566|ENST00000611391	0.7763394262793885
>ENSG00000211626|ENST00000390271	0.7767693979813124
>ENSG00000281179|ENST00000630556	0.8165254429250454
>ENSG00000233999|ENST00000421835	0.7700960728346377
>ENSG00000282593|ENST00000633426	0.7860185144470538
>ENSG00000274854|ENST00000628287	0.7944378845514938
>ENSG00000270467|ENST00000570121	0.7574152197811469
>ENSG00000211659|ENST00000390305	0.7644386674323818
>ENSG00000211650|ENST00000390296	0.7607354505273388
>ENSG00000282399|ENST00000633446	0.7980039924075331
>ENSG00000244575|ENST00000498435	0.7666353355525078
>ENSG00000241294|ENST00000484817	0.7345901866500393
>ENSG00000278263|ENST00000622410	0.7873317424099551
>ENSG00000281078|ENST00000628219	0.7499570571682226
>ENSG00000282131|ENST00000632105	0.7983664249131305
>ENSG00000282151|ENST00000633040	0.7585412164783358
>ENSG00000282579|ENST00000633618	0.7951049762008413
>ENSG00000282425|ENST00000631785	0.7875503417791766
